"","X","sixh","country","tweets","igtweets","hoaxsh","date"
"1",1,"2020-01-01","other",40,0,0,"2020-01-01"
"2",2,"2020-01-01","UK",1,0,0,"2020-01-01"
"3",3,"2020-01-01","US",70,0,0,"2020-01-01"
"4",4,"2020-01-02","other",274,0,0,"2020-01-02"
"5",5,"2020-01-02","UK",1,0,0,"2020-01-02"
"6",6,"2020-01-02","US",3,0,0,"2020-01-02"
"7",7,"2020-01-03","other",52,0,0,"2020-01-03"
"8",8,"2020-01-03","UK",1,0,0,"2020-01-03"
"9",9,"2020-01-03","US",14,0,0,"2020-01-03"
"10",10,"2020-01-04","other",152,0,0,"2020-01-04"
"11",11,"2020-01-04","US",17,0,0,"2020-01-04"
"12",12,"2020-01-05","other",173,0,0,"2020-01-05"
"13",13,"2020-01-05","UK",1,0,0,"2020-01-05"
"14",14,"2020-01-05","US",93,0,0,"2020-01-05"
"15",15,"2020-01-06","other",73,0,0,"2020-01-06"
"16",16,"2020-01-06","US",26,0,0,"2020-01-06"
"17",17,"2020-01-07","other",102,0,0,"2020-01-07"
"18",18,"2020-01-07","UK",7,0,0,"2020-01-07"
"19",19,"2020-01-07","US",15,0,0,"2020-01-07"
"20",20,"2020-01-08","other",155,0,0,"2020-01-08"
"21",21,"2020-01-08","UK",16,0,0,"2020-01-08"
"22",22,"2020-01-08","US",6,0,0,"2020-01-08"
"23",23,"2020-01-09","other",142,0,0,"2020-01-09"
"24",24,"2020-01-09","UK",2,0,0,"2020-01-09"
"25",25,"2020-01-09","US",212,0,0,"2020-01-09"
"26",26,"2020-01-10","other",200,0,0,"2020-01-10"
"27",27,"2020-01-10","UK",1,0,0,"2020-01-10"
"28",28,"2020-01-10","US",35,0,0,"2020-01-10"
"29",29,"2020-01-11","other",129,0,0,"2020-01-11"
"30",30,"2020-01-11","UK",1,0,0,"2020-01-11"
"31",31,"2020-01-11","US",51,0,0,"2020-01-11"
"32",32,"2020-01-12","other",121,0,0,"2020-01-12"
"33",33,"2020-01-12","US",5,0,0,"2020-01-12"
"34",34,"2020-01-13","other",159,0,0,"2020-01-13"
"35",35,"2020-01-13","US",6,0,0,"2020-01-13"
"36",36,"2020-01-14","other",127,0,0,"2020-01-14"
"37",37,"2020-01-14","US",56,0,0,"2020-01-14"
"38",38,"2020-01-15","other",176,0,0,"2020-01-15"
"39",39,"2020-01-15","UK",3,0,0,"2020-01-15"
"40",40,"2020-01-15","US",27,0,0,"2020-01-15"
"41",41,"2020-01-16","other",312,0,0,"2020-01-16"
"42",42,"2020-01-16","US",167,0,0,"2020-01-16"
"43",43,"2020-01-17","other",297,0,0,"2020-01-17"
"44",44,"2020-01-17","UK",2,0,0,"2020-01-17"
"45",45,"2020-01-17","US",189,0,0,"2020-01-17"
"46",46,"2020-01-18","other",262,0,0,"2020-01-18"
"47",47,"2020-01-18","UK",4,0,0,"2020-01-18"
"48",48,"2020-01-18","US",17,0,0,"2020-01-18"
"49",49,"2020-01-19","other",178,0,0,"2020-01-19"
"50",50,"2020-01-19","UK",18,0,0,"2020-01-19"
"51",51,"2020-01-19","US",10,0,0,"2020-01-19"
"52",52,"2020-01-20","other",541,0,0,"2020-01-20"
"53",53,"2020-01-20","UK",10,0,0,"2020-01-20"
"54",54,"2020-01-20","US",30,0,0,"2020-01-20"
"55",55,"2020-01-21","other",1191,0,0,"2020-01-21"
"56",56,"2020-01-21","UK",15,0,0,"2020-01-21"
"57",57,"2020-01-21","US",275,0,0,"2020-01-21"
"58",58,"2020-01-22","other",2929,1,0.0341413451689997,"2020-01-22"
"59",59,"2020-01-22","UK",65,0,0,"2020-01-22"
"60",60,"2020-01-22","US",214,0,0,"2020-01-22"
"61",61,"2020-01-23","other",4841,0,0,"2020-01-23"
"62",62,"2020-01-23","UK",108,0,0,"2020-01-23"
"63",63,"2020-01-23","US",498,0,0,"2020-01-23"
"64",64,"2020-01-24","other",5356,0,0,"2020-01-24"
"65",65,"2020-01-24","UK",240,0,0,"2020-01-24"
"66",66,"2020-01-24","US",525,0,0,"2020-01-24"
"67",67,"2020-01-25","other",9049,3,0.0331528345673555,"2020-01-25"
"68",68,"2020-01-25","UK",142,0,0,"2020-01-25"
"69",69,"2020-01-25","US",444,0,0,"2020-01-25"
"70",70,"2020-01-26","other",12513,1,0.00799168864381044,"2020-01-26"
"71",71,"2020-01-26","UK",122,0,0,"2020-01-26"
"72",72,"2020-01-26","US",594,0,0,"2020-01-26"
"73",73,"2020-01-27","other",9965,0,0,"2020-01-27"
"74",74,"2020-01-27","UK",199,0,0,"2020-01-27"
"75",75,"2020-01-27","US",676,0,0,"2020-01-27"
"76",76,"2020-01-28","other",9930,8,0.080563947633434,"2020-01-28"
"77",77,"2020-01-28","UK",154,0,0,"2020-01-28"
"78",78,"2020-01-28","US",685,0,0,"2020-01-28"
"79",79,"2020-01-29","other",10773,1,0.0092824654228163,"2020-01-29"
"80",80,"2020-01-29","UK",198,0,0,"2020-01-29"
"81",81,"2020-01-29","US",1118,12,1.07334525939177,"2020-01-29"
"82",82,"2020-01-30","other",12864,0,0,"2020-01-30"
"83",83,"2020-01-30","UK",558,0,0,"2020-01-30"
"84",84,"2020-01-30","US",1042,0,0,"2020-01-30"
"85",85,"2020-01-31","other",12226,1,0.00817929003762474,"2020-01-31"
"86",86,"2020-01-31","UK",367,0,0,"2020-01-31"
"87",87,"2020-01-31","US",1148,0,0,"2020-01-31"
"88",88,"2020-02-01","other",7105,2,0.0281491907107671,"2020-02-01"
"89",89,"2020-02-01","UK",182,0,0,"2020-02-01"
"90",90,"2020-02-01","US",665,0,0,"2020-02-01"
"91",91,"2020-02-02","other",7569,0,0,"2020-02-02"
"92",92,"2020-02-02","UK",167,0,0,"2020-02-02"
"93",93,"2020-02-02","US",625,0,0,"2020-02-02"
"94",94,"2020-02-03","other",6788,20,0.294637595757219,"2020-02-03"
"95",95,"2020-02-03","UK",269,0,0,"2020-02-03"
"96",96,"2020-02-03","US",453,1,0.22075055187638,"2020-02-03"
"97",97,"2020-02-04","other",6172,1,0.016202203499676,"2020-02-04"
"98",98,"2020-02-04","UK",213,0,0,"2020-02-04"
"99",99,"2020-02-04","US",411,0,0,"2020-02-04"
"100",100,"2020-02-05","other",5087,10,0.19657951641439,"2020-02-05"
"101",101,"2020-02-05","UK",265,0,0,"2020-02-05"
"102",102,"2020-02-05","US",391,0,0,"2020-02-05"
"103",103,"2020-02-06","other",6054,1,0.0165180046250413,"2020-02-06"
"104",104,"2020-02-06","UK",131,0,0,"2020-02-06"
"105",105,"2020-02-06","US",607,0,0,"2020-02-06"
"106",106,"2020-02-07","other",6974,1,0.0143389733295096,"2020-02-07"
"107",107,"2020-02-07","UK",266,0,0,"2020-02-07"
"108",108,"2020-02-07","US",735,0,0,"2020-02-07"
"109",109,"2020-02-08","other",5281,1,0.0189358076121947,"2020-02-08"
"110",110,"2020-02-08","UK",83,0,0,"2020-02-08"
"111",111,"2020-02-08","US",514,0,0,"2020-02-08"
"112",112,"2020-02-09","other",4783,0,0,"2020-02-09"
"113",113,"2020-02-09","UK",169,0,0,"2020-02-09"
"114",114,"2020-02-09","US",239,0,0,"2020-02-09"
"115",115,"2020-02-10","other",5201,0,0,"2020-02-10"
"116",116,"2020-02-10","UK",172,0,0,"2020-02-10"
"117",117,"2020-02-10","US",570,0,0,"2020-02-10"
"118",118,"2020-02-11","other",5143,0,0,"2020-02-11"
"119",119,"2020-02-11","UK",114,0,0,"2020-02-11"
"120",120,"2020-02-11","US",477,0,0,"2020-02-11"
"121",121,"2020-02-12","other",5294,0,0,"2020-02-12"
"122",122,"2020-02-12","UK",351,0,0,"2020-02-12"
"123",123,"2020-02-12","US",409,0,0,"2020-02-12"
"124",124,"2020-02-13","other",5078,0,0,"2020-02-13"
"125",125,"2020-02-13","UK",143,0,0,"2020-02-13"
"126",126,"2020-02-13","US",489,0,0,"2020-02-13"
"127",127,"2020-02-14","other",3543,1,0.0282246683601468,"2020-02-14"
"128",128,"2020-02-14","UK",167,0,0,"2020-02-14"
"129",129,"2020-02-14","US",607,0,0,"2020-02-14"
"130",130,"2020-02-15","other",3354,8,0.238521168753727,"2020-02-15"
"131",131,"2020-02-15","UK",126,0,0,"2020-02-15"
"132",132,"2020-02-15","US",2124,0,0,"2020-02-15"
"133",133,"2020-02-16","other",3352,0,0,"2020-02-16"
"134",134,"2020-02-16","UK",85,0,0,"2020-02-16"
"135",135,"2020-02-16","US",836,1,0.119617224880383,"2020-02-16"
"136",136,"2020-02-17","other",3427,0,0,"2020-02-17"
"137",137,"2020-02-17","UK",74,0,0,"2020-02-17"
"138",138,"2020-02-17","US",581,1,0.172117039586919,"2020-02-17"
"139",139,"2020-02-18","other",3766,0,0,"2020-02-18"
"140",140,"2020-02-18","UK",110,0,0,"2020-02-18"
"141",141,"2020-02-18","US",582,0,0,"2020-02-18"
"142",142,"2020-02-19","other",4149,0,0,"2020-02-19"
"143",143,"2020-02-19","UK",186,0,0,"2020-02-19"
"144",144,"2020-02-19","US",925,0,0,"2020-02-19"
"145",145,"2020-02-20","other",3075,0,0,"2020-02-20"
"146",146,"2020-02-20","UK",102,0,0,"2020-02-20"
"147",147,"2020-02-20","US",402,1,0.248756218905473,"2020-02-20"
"148",148,"2020-02-21","other",4605,0,0,"2020-02-21"
"149",149,"2020-02-21","UK",84,0,0,"2020-02-21"
"150",150,"2020-02-21","US",727,0,0,"2020-02-21"
"151",151,"2020-02-22","other",5717,0,0,"2020-02-22"
"152",152,"2020-02-22","UK",74,0,0,"2020-02-22"
"153",153,"2020-02-22","US",1203,0,0,"2020-02-22"
"154",154,"2020-02-23","other",7014,0,0,"2020-02-23"
"155",155,"2020-02-23","UK",321,0,0,"2020-02-23"
"156",156,"2020-02-23","US",271,0,0,"2020-02-23"
"157",157,"2020-02-24","other",11159,2,0.0179227529348508,"2020-02-24"
"158",158,"2020-02-24","UK",229,0,0,"2020-02-24"
"159",159,"2020-02-24","US",1113,0,0,"2020-02-24"
"160",160,"2020-02-25","other",16206,0,0,"2020-02-25"
"161",161,"2020-02-25","UK",326,0,0,"2020-02-25"
"162",162,"2020-02-25","US",1247,0,0,"2020-02-25"
"163",163,"2020-02-26","other",21233,0,0,"2020-02-26"
"164",164,"2020-02-26","UK",273,0,0,"2020-02-26"
"165",165,"2020-02-26","US",1743,0,0,"2020-02-26"
"166",166,"2020-02-27","other",24322,5,0.0205575199407943,"2020-02-27"
"167",167,"2020-02-27","UK",620,0,0,"2020-02-27"
"168",168,"2020-02-27","US",3906,0,0,"2020-02-27"
"169",169,"2020-02-28","other",31958,8,0.0250328556230052,"2020-02-28"
"170",170,"2020-02-28","UK",656,0,0,"2020-02-28"
"171",171,"2020-02-28","US",3595,0,0,"2020-02-28"
"172",172,"2020-02-29","other",24515,95,0.387517846216602,"2020-02-29"
"173",173,"2020-02-29","UK",724,0,0,"2020-02-29"
"174",174,"2020-02-29","US",5695,37,0.649692712906058,"2020-02-29"
"175",175,"2020-03-01","other",17562,26,0.148046919485252,"2020-03-01"
"176",176,"2020-03-01","UK",506,1,0.197628458498024,"2020-03-01"
"177",177,"2020-03-01","US",3190,5,0.156739811912226,"2020-03-01"
"178",178,"2020-03-02","other",33212,6,0.0180657593640853,"2020-03-02"
"179",179,"2020-03-02","UK",1100,2,0.181818181818182,"2020-03-02"
"180",180,"2020-03-02","US",4684,2,0.0426985482493595,"2020-03-02"
"181",181,"2020-03-03","other",32457,6,0.0184859968573805,"2020-03-03"
"182",182,"2020-03-03","UK",1131,0,0,"2020-03-03"
"183",183,"2020-03-03","US",4566,0,0,"2020-03-03"
"184",184,"2020-03-04","other",29336,4,0.0136351240796291,"2020-03-04"
"185",185,"2020-03-04","UK",999,0,0,"2020-03-04"
"186",186,"2020-03-04","US",5132,0,0,"2020-03-04"
"187",187,"2020-03-05","other",31873,2,0.00627490352335833,"2020-03-05"
"188",188,"2020-03-05","UK",1364,0,0,"2020-03-05"
"189",189,"2020-03-05","US",6828,13,0.190392501464558,"2020-03-05"
"190",190,"2020-03-06","other",29155,1,0.0034299434059338,"2020-03-06"
"191",191,"2020-03-06","UK",1009,0,0,"2020-03-06"
"192",192,"2020-03-06","US",7227,1,0.01383700013837,"2020-03-06"
"193",193,"2020-03-07","other",26377,3,0.0113735451340183,"2020-03-07"
"194",194,"2020-03-07","UK",1204,0,0,"2020-03-07"
"195",195,"2020-03-07","US",6015,0,0,"2020-03-07"
"196",196,"2020-03-08","other",27861,4,0.0143569864685403,"2020-03-08"
"197",197,"2020-03-08","UK",833,0,0,"2020-03-08"
"198",198,"2020-03-08","US",5617,0,0,"2020-03-08"
"199",199,"2020-03-09","other",39439,8,0.0202844899718553,"2020-03-09"
"200",200,"2020-03-09","UK",1803,0,0,"2020-03-09"
"201",201,"2020-03-09","US",7807,0,0,"2020-03-09"
"202",202,"2020-03-10","other",55805,5,0.00895977062987187,"2020-03-10"
"203",203,"2020-03-10","UK",1985,0,0,"2020-03-10"
"204",204,"2020-03-10","US",11085,0,0,"2020-03-10"
"205",205,"2020-03-11","other",72037,14,0.0194344572927801,"2020-03-11"
"206",206,"2020-03-11","UK",2487,0,0,"2020-03-11"
"207",207,"2020-03-11","US",13184,0,0,"2020-03-11"
"208",208,"2020-03-12","other",131956,13,0.00985176877140865,"2020-03-12"
"209",209,"2020-03-12","UK",4239,0,0,"2020-03-12"
"210",210,"2020-03-12","US",23618,0,0,"2020-03-12"
"211",211,"2020-03-13","other",150155,25,0.0166494622223702,"2020-03-13"
"212",212,"2020-03-13","UK",5345,0,0,"2020-03-13"
"213",213,"2020-03-13","US",23691,0,0,"2020-03-13"
"214",214,"2020-03-14","other",141403,9,0.00636478716858907,"2020-03-14"
"215",215,"2020-03-14","UK",4687,0,0,"2020-03-14"
"216",216,"2020-03-14","US",17729,2,0.0112809521123583,"2020-03-14"
"217",217,"2020-03-15","other",145946,20,0.0137036986282598,"2020-03-15"
"218",218,"2020-03-15","UK",4667,0,0,"2020-03-15"
"219",219,"2020-03-15","US",16321,1,0.00612707554684149,"2020-03-15"
"220",220,"2020-03-16","other",166798,33,0.0197844098850106,"2020-03-16"
"221",221,"2020-03-16","UK",5996,0,0,"2020-03-16"
"222",222,"2020-03-16","US",21510,1,0.00464900046490005,"2020-03-16"
"223",223,"2020-03-17","other",176666,20,0.0113207974369715,"2020-03-17"
"224",224,"2020-03-17","UK",6287,0,0,"2020-03-17"
"225",225,"2020-03-17","US",20129,1,0.00496795667941776,"2020-03-17"
"226",226,"2020-03-18","other",172551,37,0.0214429357117606,"2020-03-18"
"227",227,"2020-03-18","UK",7152,0,0,"2020-03-18"
"228",228,"2020-03-18","US",19902,1,0.00502462064114159,"2020-03-18"
"229",229,"2020-03-19","other",184429,268,0.14531337262578,"2020-03-19"
"230",230,"2020-03-19","UK",6339,3,0.0473260766682442,"2020-03-19"
"231",231,"2020-03-19","US",20260,18,0.0888450148075025,"2020-03-19"
"232",232,"2020-03-20","other",177406,391,0.220398408171088,"2020-03-20"
"233",233,"2020-03-20","UK",5573,6,0.107661941503678,"2020-03-20"
"234",234,"2020-03-20","US",19017,48,0.252405742230636,"2020-03-20"
"235",235,"2020-03-21","other",172579,253,0.146599528331952,"2020-03-21"
"236",236,"2020-03-21","UK",5232,11,0.210244648318043,"2020-03-21"
"237",237,"2020-03-21","US",15229,35,0.229824676603848,"2020-03-21"
"238",238,"2020-03-22","other",179048,218,0.121755060095617,"2020-03-22"
"239",239,"2020-03-22","UK",5986,5,0.0835282325425994,"2020-03-22"
"240",240,"2020-03-22","US",15150,37,0.244224422442244,"2020-03-22"
"241",241,"2020-03-23","other",466719,236,0.0505657579828548,"2020-03-23"
"242",242,"2020-03-23","UK",14710,5,0.0339904826648538,"2020-03-23"
"243",243,"2020-03-23","US",35948,40,0.11127183709803,"2020-03-23"
"244",244,"2020-03-24","other",747559,281,0.0375890063526758,"2020-03-24"
"245",245,"2020-03-24","UK",15197,0,0,"2020-03-24"
"246",246,"2020-03-24","US",80437,60,0.0745925382597561,"2020-03-24"
"247",247,"2020-03-25","other",950537,1406,0.147916388315237,"2020-03-25"
